ï»¿id,clee,nom_estab,raz_social,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,nom_CenCom.1,cod_postal,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta,cve_entidad_fk,cve_municipio_fk,codigo_act,Unnamed: 37
70812,02001811111004641011000000U7,TECNICENTRO FUELL INJECTHION,,0 a 5 personas,AVENIDA,ALDAMA,CALZADA,CALZADA DE LAS AGUILAS,CALZADA,CORTEZ,AVENIDA,ABASOLO,248.0,,,,,,COLONIA,INDEPENDENCIA,,,,22848.0,7837,15,6461167629.0,MAXVISCAINO73@HOTMAIL.COM,WWW.TALLERTECNICENTRO.COM,Fijo,31.86108825,-116.6051926,2010-07,2,1,811119,
9680326,02001811312001111000000000U8,TECNICOS INDUSTRIALES,,0 a 5 personas,CALLE,ENSENADA,CALLE,MATAMOROS,CALLE,10,CALLE,ENSENADA,717.0,,,,0.0,,COLONIA,16 ULBRICH,,,,22830.0,740,46,,,,Fijo,31.86722186,-116.6069309,2024-11,2,1,811312,
73738,02001811111000691010000000S6,TECNODIESEL FLORES,,0 a 5 personas,AVENIDA,GREGORIO TORRES QUINTERO,CALLE,CUARTA,CALLE,EZEQUIEL CHAVEZ,CALZADA,CALZADA DE LAS AGUILAS,2061.0,,,,,,COLONIA,LOS MAESTROS,,,,22840.0,789,3,,,,Fijo,31.86498936,-116.5871266,2010-07,2,1,811312,
8301573,02001466212002241000000000U2,TECNOLOGY,,0 a 5 personas,AVENIDA,RIVEROLL,CALLE,SEPTIMA,CALLE,SEXTA,AVENIDA,ALVARADO,680.0,,,,,,COLONIA,22860,,,,22800.0,666,23,,,,Fijo,31.86768992,-116.6213046,2019-11,2,1,811219,
8301669,02001811219001131000000000U3,TECNOLOGY COMPUTADORAS,,0 a 5 personas,CALLE,CORAL,AVENIDA,FRANCISCO MINA,AVENIDA,GALEANA,CALLE,CORAL,439.0,C,,,0.0,,COLONIA,AVIACIÃN,,,,22840.0,7837,10,,TECNOLOGY.COMPUTADORAS@GMAIL.COM,,Fijo,31.86539419,-116.6023481,2019-11,2,1,811219,
135188,02001811499000971000000000U1,TELCEL PIEDRAS NEGRAS,,0 a 5 personas,AVENIDA,BRONCE,CALLE,NUEVA ROSITA,CALLE,GENERAL ZEPEDA,CALLE,FRANCISCO I. MADERO,480.0,,,,0.0,,COLONIA,PIEDRAS NEGRAS,,,,22830.0,7752,31,,,,Fijo,31.8754623,-116.5982594,2010-07,2,1,811219,
135491,02001813210001141000000000U9,TEMPLO ADVENTISTA,,0 a 5 personas,CALLE,ALHELIES,CALLE,TEJO,CALLE,SAUCE,BOULEVARD,GERANIOS,0.0,SN,,,,,COLONIA,LAS LOMITAS,,,,22810.0,6006,41,,,,Fijo,31.8946443,-116.5769982,2010-07,2,1,813210,
144628,02001813210001041001000000U1,TEMPLO ADVENTISTA DEL SEPTIMO DIA,TEMPLO ADVENTISTA DEL SEPTIMO DIA AR,6 a 10 personas,CALLE,SINALOA,CALLE,ALAMO MOCHO,CALLE,NINGUNO,AVENIDA,19 DE MARZO,0.0,SN,,,,,EJIDO,PUNTA COLNETT (PUNTA COLONET),,,,22909.0,9956,34,,,,Fijo,31.06728113,-116.2144931,2010-07,2,1,813210,
93451,02001813210002321001000000U6,TEMPLO ADVENTISTA DEL SEPTIMO DIA,TEMPLO ADVENTISTA DEL SEPTIMO DIA AR,0 a 5 personas,CALLE,ARTICULO 27,CALLE,VICENTE LOMBARDO TOLEDANO,CALLE,CAÃONERO PROGRESO (JESUS FISHER),CALLE,ARTICULO 24,0.0,SN,,,,,COLONIA,LOMA LINDA,,,,22820.0,543,31,6462112426.0,,,Fijo,31.88424499,-116.630814,2014-12,2,1,813210,
99162,02001813210006621000000000U5,TEMPLO APOSENTO ALTO,CEDROS DE SINAHI AR,0 a 5 personas,CALLE,AQUILES SERDAN,CALLE,5 DE MAYO,CALLE,16 DE SEPTIEMBRE,AVENIDA,2 DE ABRIL,824.0,,,,0.0,,PUEBLO,MANEADERO,,,,22790.0,6044,12,6461244101.0,,,Fijo,31.73284589,-116.5705307,2014-12,2,1,813210,
135488,02001813210002061000000000U8,TEMPLO APOSTOLICO FILADELFIA,IGLESIA CRISTIANA APOSTOLICA UNIDAD ASOCIACION RELIGIOSA AR,0 a 5 personas,PRIVADA,MADARIAGA,CALLEJON,AXAYACATL,CALLE,INGLATERRA,CALLE,14 DE MAYO,981.0,,,,0.0,,COLONIA,LAS LOMITAS,,,,22810.0,488,24,,,,Fijo,31.88556997,-116.5799398,2010-07,2,1,813210,
6423512,02001813210007321000000000U1,TEMPLO BELEN,TEMPLO BELEN ASAMBLEAS DE DIOS AR,0 a 5 personas,AVENIDA,JAIME NUNO,CALLE,QUINTA,CALLE,CUARTA,AVENIDA,CUAUHTEMOC,432.0,,,,0.0,,COLONIA,HIDALGO,,,,22880.0,863,16,,,,Fijo,31.85543263,-116.5841032,2010-07,2,1,813210,
10419186,02001813210010142000000000U6,TEMPLO CASA DE DULZURA,ASAMBLEAS DE DIOS AR,6 a 10 personas,AVENIDA,PEDRO MARTINEZ FISHER,CALLE,QUINTA,CALLE,QUINTA,AVENIDA,EDUARDO GOMEZ,0.0,SN,,,,,EJIDO,CORONEL ESTEBAN CANTU,,,,22794.0,6538,41,6462414230.0,,,Fijo,31.70471156,-116.6458761,2024-11,2,1,813210,
74172,02001813210003802001000000U4,TEMPLO CATOLICO CENACULO DE JESUS Y MARIA,PARROQUIA DE SAN PEDRO APOSTOL AR,6 a 10 personas,CALLE,ESMERALDA,CALLE,ARROYO LAS PALMAS,CALLE,ARROYO EL GALLO,CALLE,ARROYO LAS PALMAS,54.0,,,,0.0,,COLONIA,LIBERTAD,,,,22842.0,7822,45,6461778021.0,,,Fijo,31.87088335,-116.5713159,2010-07,2,1,813210,
94575,02001813210006261000000000U0,TEMPLO CRISTIANO JESUS EL CAMINO,TEMPLO CRISTIANO JESUS EL CAMINO AR,0 a 5 personas,CALLE,GENERAL AYALA,CALLE,OLIVOS,CALLE,REFORMA BRONCE,AVENIDA,REFORMA,0.0,SN,,,,,COLONIA,BRONCE,,,,22830.0,7790,52,,,,Fijo,31.87287967,-116.6057487,2014-12,2,1,813210,
57551,02001813210000701001000000U1,TEMPLO DIOS VIVIENTE,CONSILIO NACIONAL ASAMBLEA DE DIOS AR,6 a 10 personas,CALLE,PRINCIPAL,CALLE,7,PRIVADA,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,185.0,,,,,,PUEBLO,22750,,,,22750.0,6186,13,6461018012.0,IGLESIADIOSVIVOASAM@HOTMAIL.COM,,Fijo,32.09715644,-116.5698986,2010-07,2,1,813210,
74940,02001813210000141000000000U0,TEMPLO EL BUEN PASTOR,LA GRAN COMISION CRISTIANA DEL EVANGELIO COMPLETO DE MEXICO AR,0 a 5 personas,AVENIDA,JUAN DIAZ NAVARRO,AVENIDA,FRANCISCO VARGAS GONZALEZ Y O COCHIMIES,AVENIDA,PEDRO TERRAZAS (PAI PAIS),AVENIDA,JESUS MENDEZ,0.0,SN,,,,,LOCALIDAD,LAZARO CARDENAS VALLE DE LA TRINIDAD,,,,22797.0,8591,33,,,,Fijo,31.40285507,-115.7390923,2010-07,2,1,813210,
135447,02001813210003962001000000U6,TEMPLO EL GRAN REY,IGLESIA CRISTIANA EL GRAN REY AR,0 a 5 personas,CALLE,ITALIA,CALLE,MARRUECOS,CALLE,EGIPTO,CALLE,INGLATERRA,632.0,,,,0.0,,COLONIA,LAS LOMITAS,,,,22810.0,488,28,6461748646.0,,,Fijo,31.88554307,-116.5836671,2010-07,2,1,813210,
144516,02001813210000811001000000U8,TEMPLO ELIM,TEMPLO ELIM AR,0 a 5 personas,AVENIDA,VICENTE GUERRERO,CALLE,JOSE MANUEL CULLINFORD (RANCHO SANTA FE),CALLE,TERCERA,AVENIDA,IGNACIO ALDAMA,0.0,SN,,,,,PUEBLO,SAN VICENTE,,,,22900.0,8182,29,6461656015.0,,,Fijo,31.32579474,-116.2453753,2010-07,2,1,813210,
7004878,02001813210008765000000000U8,TEMPLO EMANUEL HERMANOS UNIDOS EN CRISTO,,0 a 5 personas,AVENIDA,NIÃOS HEROES,CALLE,RODOLFO SANCHEZ TABOADA,CALLE,NACIONALISTA,AVENIDA,GUADALUPE VICTORIA,0.0,SN,,,0.0,,COLONIA,MANEADERO,,,,22790.0,7540,22,6461135638.0,,,Fijo,31.7123665,-116.5654818,2019-11,2,1,813210,
56762,02001813210003772001000000U9,TEMPLO EVANGELICO LA TRINIDAD,SAMUEL SOQUI TELLO AR,6 a 10 personas,CALZADA,GENERAL LAZARO CARDENAS,CARRETERA,TRANSPENINSULAR (REFORMA),CALLE,FRANCISCO GOTIA,AVENIDA,FRANCISCO CHAVEZ NEGRETE,0.0,SN,,,,,COLONIA,CHAPULTEPEC,,,,22785.0,8074,18,6461774403.0,,,Fijo,31.78234902,-116.5918333,2010-07,2,1,813210,
134833,02001813210000281000000000U4,TEMPLO EVANGELICO NUEVA VIDA,IGLESIA LOS HERMANOS NUEVA VIDA AR,0 a 5 personas,CALLE,ADOLFO LOPEZ MATEOS,CALLE,GUADALUPE VICTORIA,CALLE,BENITO JUAREZ,CALLE,MIGUEL ALEMAN,681.0,,,,0.0,,COLONIA,REFORMA,,,,22830.0,670,4,,,,Fijo,31.87124109,-116.5987897,2010-07,2,1,813210,
100534,02001813210006201001000000U6,TEMPLO EVANGELICO PENTECOSTES EL BUEN PASTOR,UNION DE IGLESIAS EVANGELICAS INDEPENDIENTES AR,6 a 10 personas,AVENIDA,SIERRA DE JUAREZ,BOULEVARD,INGENIERO EMILIO BOLAÃOS CACHO,CALLE,ISIDORO CANDOLA,AVENIDA,CERRO DEL PEDREGOSO,,SN,,,0.0,,LOCALIDAD,REAL DEL CASTILLO NUEVO (OJOS NEGROS),,,,22770.0,197A,6,,,,Fijo,31.90374503,-116.2804721,2014-12,2,1,813210,
7078506,02001813210007963000000000U0,TEMPLO FUENTE DE VIDA,TEMPLO FUENTE VIDA AR,0 a 5 personas,CALZADA,CALZADA DE LAS AGUILAS,CALLE,QUINTA,CALLE,SEXTA (PERIFERICO),AVENIDA,MANUEL M. PONCE,2387.0,,,,,,COLONIA,LOS MAESTROS,,,,22840.0,789,23,,,,Fijo,31.86634462,-116.5828508,2019-11,2,1,813210,
10049218,02001813210010381000000000U0,TEMPLO GUERREROS VICTORIOSOS,TEMPLO GUERREROS VICTORIOSOS AR,0 a 5 personas,AVENIDA,FLORESTA II,CALLE,NINGUNO,BOULEVARD,EL CAMPANARIO,CALLE,NINGUNO,0.0,SN,,,,,FRACCIONAMIENTO,EL CAMPANARIO,,,,22842.0,204,14,,,,Fijo,31.86535698,-116.5494181,2024-11,2,1,813210,
98283,02001813210005023001000000U5,TEMPLO HOREB,IGLESIA DE JESUCRISTO DE LAS AMERICAS AR,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,OTRO(ESPECIFIQUE),NINGUNO,CALLE,NINGUNO,0.0,SN,,,,,FRACCIONAMIENTO,JARDINES DEL MAR 2,,,,22909.0,1857,3,6161057437.0,,,Fijo,31.0632643,-116.2048463,2014-12,2,1,813210,
61575,02001813210002091000000000U5,TEMPLO LA ESCALERA DE JACOB,LA ESCALERA DE JACOB AR,6 a 10 personas,AVENIDA,HIDALGO OESTE,CALLE,15 NORTE,CALLE,16 NORTE,CALLE,JOSE MARIA MORELOS Y PAVON,304.0,,,,0.0,,COLONIA,CHAPULTEPEC,,,,22785.0,8055,21,,IS_JOE@HOTMAIL.COM,,Fijo,31.78439717,-116.6113594,2010-07,2,1,813210,
10492873,02001813210010171000000000U5,TEMPLO LA NUEVA JERUSALEM,TEMPLO LA NUEVA JERUSALEM AR,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,TERRACERIA,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,PRADERAS DEL CIPRES,,,,22785.0,1062,11,,,,Fijo,31.810557,-116.5789411,2024-11,2,1,813210,
73933,02001813210002581001000000U5,TEMPLO MI FORTALEZA,IGLESIA DE DIOS PENTECOSTES EN MEXICO AR,0 a 5 personas,AVENIDA,LIBERTAD,CALLE,PROFESOR HECTOR A. MIGONI,CALLE,SEXTA (PERIFERICO),AVENIDA,GREGORIO TORRES QUINTERO,2533.0,,,,,,COLONIA,22850,,,,22859.0,793,20,,,,Fijo,31.86511121,-116.581689,2010-07,2,1,813210,
59200,02001813210002691001000000U2,TEMPLO MONTE DE LOS OLIVOS,TEMPLO MONTE DE LOS OLIVOS AR,0 a 5 personas,AVENIDA,BENITO JUAREZ G,CALLE,SEGUNDA,CALLE,TERCERA,AVENIDA,H,250.0,,,,,,COLONIA,EL SAUZAL,,,,22760.0,308,8,6461291324.0,,,Fijo,31.89550436,-116.6937949,2010-07,2,1,813210,
74227,02001813210002981000000000U7,TEMPLO MONTE HOREB,CONFRATERNIDAD PENTECOSTES DE LA IGLESIA DE DIOS AR,6 a 10 personas,CALLE,HORTENSIA,CALLE,GERANIO,BOULEVARD,PROFESOR LICENCIADO DAVID H. SOKOLOW,CALLE,CALLE DE LA DALIA,,SN,,,0.0,,COLONIA,22850,,,,22859.0,069A,46,6461722259.0,,,Fijo,31.87183783,-116.5833491,2010-07,2,1,813210,
100621,02001813210005901000000000U2,TEMPLO NUESTRA SEÃORA DE GUADALUPE,DIOCESIS DE ENSENADA AR,0 a 5 personas,AVENIDA,GABINO VAZQUEZ,CALLE,27 DE ENERO,CALLE,LAZARO CARDENAS,AVENIDA,JOSE INES OVIEDO CORREA,0.0,SN,,,,,PUEBLO,REAL DEL CASTILLO NUEVO (OJOS NEGROS),,,,22770.0,1950,27,6461617276.0,,,Fijo,31.91127016,-116.2680062,2014-12,2,1,813210,
11207711,02001813210009721000000000U0,TEMPLO PENIEL,IGLESIA APOSTOLICA UNIDA DEL NOMBRE DE JESUCRISTO AR,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,VILLAS DEL ROBLE,,,,22842.0,158A,28,,,,Fijo,31.86203725,-116.5494342,2024-11,2,1,813210,
135453,02001813210000601000000000U3,TEMPLO PENTECOSTAL LA HERMOSA,TEMPLO PENTECOSTAL LA HERMOSA AR,0 a 5 personas,CALLE,INGLATERRA,CALLE,14 DE NOVIEMBRE,PROLONGACION,SOKOLON,CALLE,14 DE MAYO,824.0,,,,0.0,,COLONIA,LAS LOMITAS,,,,22810.0,488,24,6461210710.0,,,Fijo,31.88647293,-116.5801323,2010-07,2,1,813210,
93650,02001813210005551001000000U5,TEMPLO PENTECOSTES EL CALVARIO,TEMPLO PENTECOSTES EL CALVARIO AR,0 a 5 personas,AVENIDA,COLIMA,CALLE,PUEBLA,CALLE,OAXACA,AVENIDA,DURANGO,433.0,,,,0.0,,COLONIA,POPULAR 1,,,,22810.0,454,6,6461346424.0,,,Fijo,31.88761232,-116.6154817,2014-12,2,1,813210,
6908999,02001813210007641000000000U2,TEMPLO SANTO PUERTAS DE ENSENADA,TEMPLO SANTO PUERTAS DE ENSENADA AR,6 a 10 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,MANEADERO,,,,22790.0,7536,58,,,,Fijo,31.73225911,-116.565669,2019-11,2,1,813210,
95079,02001813210006811000000000U2,TEMPLO TABERNACULO DE VIDA,IVAN LOPEZ AR,0 a 5 personas,CALLE,TEJO,CALLE,PIRUL,PRIVADA,SECOYA,CALLE,SAUCE,263.0,,,,0.0,,COLONIA,LAS LOMITAS,,,,22810.0,6006,39,,,,Fijo,31.89194841,-116.5766865,2014-12,2,1,813210,
8641773,02001812110015401000000000U4,TEMPTATION SPA,,0 a 5 personas,BOULEVARD,LAZARO CARDENAS,AVENIDA,MIRAMAR,CALLE,MACHEROS,CALLE,PRIMERA (ADOLFO LOPEZ MATEOS),609.0,13,HOTEL SANTO TOMAS,PISO 1,,,COLONIA,SECCIÃN PRIMERA,,HOTEL SANTO TOMAS,HOTEL SANTO TOMAS,22800.0,717,16,,,,Fijo,31.86217878,-116.6267935,2019-11,2,1,812110,
9364475,02001812110018931000000000U7,TERAPIA CHINA DEBRA,,0 a 5 personas,CALLE,KM 10,CALLE,KM 10,AVENIDA,EDUARDO GOMEZ,CALLE,PRIMERA,0.0,SN,,,0.0,SN,EJIDO,CORONEL ESTEBAN CANTU,,,,22794.0,6538,10,6461612209.0,,,Fijo,31.70772798,-116.645119,2021-05,2,1,812110,
8796529,02001812110016101000000000U9,TERAPIAS DE ENERGIA,,0 a 5 personas,AVENIDA,BENITO JUAREZ QUINTA,AVENIDA,CASTILLO,AVENIDA,MAR,CALLE,SEXTA,0.0,SN,,,0.0,,COLONIA,SECCIÃN PRIMERA,,,,22800.0,721,25,6469477200.0,,,Fijo,31.8648319,-116.6179929,2019-11,2,1,812110,
72723,02001811112000751000000000U6,TERMAN RACE SHOP,,0 a 5 personas,CALLE,DELANTE EL ROSARIO,CALLE,PRIMERA,CALLE,SEGUNDA,AVENIDA,ARTICULO 123,1806.0,,,,,,COLONIA,HIDALGO,,,,22880.0,859,27,,,,Fijo,31.85324179,-116.5898951,2010-07,2,1,811115,
11392804,02001811499002403000000000U3,TEXTILES TOMY,,11 a 30 personas,AVENIDA,INSURGENTES,AVENIDA,MATAMOROS,CALLE,11,AVENIDA,IGNACIO ZARAGOZA,895.0,,,,0.0,,COLONIA,BUSTAMANTE,,,,22830.0,740,27,,,,Fijo,31.870717,-116.5978711,2024-11,2,1,811499,
11451181,02001812110019591000000000U8,THE BARBER HOUSE,,0 a 5 personas,CALLE,TERCERA,AVENIDA,GASTELUM,AVENIDA,MIRAMAR,CALLE,CUARTA,303.0,,,,,,COLONIA,22800,,,,22800.0,717,3,6462155224.0,,,Fijo,31.86508734,-116.6257053,2024-11,2,1,812110,
11385309,02001812110022721000000000U6,THE BARBERS CLUB,,0 a 5 personas,AVENIDA,INSURGENTES,CALLE,NUEVE,CALLE,CORAL,AVENIDA,IGNACIO ZARAGOZA,0.0,SN,,,,,COLONIA,BUSTAMANTE,,,,22840.0,740,30,,,,Fijo,31.86686046,-116.5971136,2024-11,2,1,812110,
96357,02001812110008591000000000U1,THE BEAUTY ROOM,,0 a 5 personas,AVENIDA,MIGUEL HIDALGO Y COSTILLA,CALLE,JUAN RODRIGUEZ CABRILLO,CALLE,CUARTA (MUTUALISMO),AVENIDA,GUADALUPE,379.0,,,,0.0,,COLONIA,OBRERA,,,,22830.0,736,14,6461854738.0,THEBEAUTYROOM202021@GMAIL.COM,,Fijo,31.8614027,-116.6131653,2014-12,2,1,812110,
10240242,02001812110024681000000000U0,THE BEAUTY SKINCARE CENTER,,0 a 5 personas,AVENIDA,ALVARADO,CALLE,CUARTA (MUTUALISMO),CALLE,TERCERA,AVENIDA,BLANCARTE,900.0,,EDIFICIO SIN NOMBRE,PISO 1,4.0,,COLONIA,SECCIÃN PRIMERA,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,EDIFICIO COMERCIAL Y DE SERVICIOS SIN NOMBRE,22800.0,721,1,,,THEBEUTYCONSEPT.COM,Fijo,31.86476106,-116.6213868,2024-11,2,1,812110,
11572015,02001812110023211000000000U7,THE BLACK BARBERS,,0 a 5 personas,CALLE,10,AVENIDA,MEXICO,CALLE,IGNACIO ALLENDE,CALLE,NUEVE,0.0,SN,,,,,COLONIA,BUSTAMANTE,,,,22840.0,740,51,,,,Fijo,31.86858878,-116.5960102,2024-11,2,1,812110,
10611339,02001812110022311000000000U6,THE BOSS BARBERSALON,,0 a 5 personas,BOULEVARD,BOULEVARD DE LOS LAGOS,CALLE,LAGO TEQUESQUITENGO,CALLE,LAGUNA DE MONTEBELLO,AVENIDA,LAGO ERIE,500.0,,PLAZA MAR Y SOL,PLANTA BAJA,8.0,,FRACCIONAMIENTO,VALLE DORADO,CENTRO Y PLAZA COMERCIAL,PLAZA MAR Y SOL,PLAZA MAR Y SOL,22890.0,5968,48,,,,Fijo,31.8280397,-116.5927547,2024-11,2,1,812110,
10250523,02001812110024571000000000U3,THE CHICANO BARBER SHOOP,,0 a 5 personas,CALLE,ZERTUCHE,CALLE,GENERAL PORFIRIO DIAZ,CALLE,GENERAL JOSE TORRES,CALLE,ZERTUCHE,,DOMICILIO CONOCIDO,,,10.0,,COLONIA,AEROPUERTO,,,,22785.0,8021,26,6462886027.0,,,Fijo,31.79037236,-116.5864988,2024-11,2,1,812110,
8304526,02001812110016571000000000U3,THE COLOR,,0 a 5 personas,CALLE,SEXTA,AVENIDA,MIRAMAR,AVENIDA,GASTELUM,AVENIDA,BENITO JUAREZ (QUINTA),578.0,,SEXTA Y GASTELUM,PISO 1,57.0,,COLONIA,SECCIÃN PRIMERA,EDIFICIO COMERCIAL Y DE SERVICIOS,SEXTA Y GASTELUM,SEXTA Y GASTELUM,22800.0,717,28,,,,Fijo,31.86817945,-116.6238571,2019-11,2,1,812110,
70741,02001812110009271000000000U9,THE CORNER,,0 a 5 personas,CALLE,CORAL,AVENIDA,FRANCISCO MINA,AVENIDA,GALEANA,BOULEVARD,EMILIO CARRANZA,439.0,F,,,0.0,,COLONIA,AVIACIÃN,,,,22840.0,7837,10,6461299174.0,,,Fijo,31.86539966,-116.6022854,2010-07,2,1,812110,
9518505,02001812110021262000000000U2,THE DRY BEAUTY SALON,,6 a 10 personas,AVENIDA,RAYON,CALLE,CUARTA (MUTUALISMO),CALLE,TERCERA,AVENIDA,JUAN ALDAMA,330.0,B,,,,,COLONIA,OBRERA,,,,22830.0,076A,4,,,,Fijo,31.86002087,-116.6108126,2024-11,2,1,812110,
6909222,02001812110014781000000000U0,THE DYNASTY BARBERS Y BARBERSHOP,,0 a 5 personas,CALLE,ZERTUCHE,CALLE,MAR DE PLATA,BOULEVARD,ANTONIO MELENDREZ O EL MIRADOR,CALLE,ZERTUCHE,,DOMICILIO CONOCIDO,,,,,COLONIA,VILLAS DEL MAR,,,,22785.0,8479,16,6462866286.0,,,Fijo,31.79117045,-116.5865519,2019-11,2,1,812110,
9767220,02001812110020081000000000U7,THE FACE LAB,,0 a 5 personas,CALLE,NINGUNO,AVENIDA,PEDRO LOYOLA,CARRETERA,TRANSPENINSULAR (REFORMA),AVENIDA,PEDRO LOYOLA,3976.0,,MACRO PLAZA DEL MAR,PLANTA BAJA,,,COLONIA,CARLOS PACHECO,CENTRO Y PLAZA COMERCIAL,MACRO PLAZA DEL MAR,MACRO PLAZA DEL MAR,22890.0,5991,12,6462562285.0,,,Fijo,31.82042709,-116.5993859,2024-11,2,1,812110,
10148403,02001812110024191000000000U0,THE LASHISTA SUPPLY,,0 a 5 personas,PRIVADA,REFORMA,AVENIDA,2,AVENIDA,AMBAR,AVENIDA,AMBAR,1375.0,,LOS LAURELES,PISO 1,,,COLONIA,VALLE VERDE,CENTRO Y PLAZA COMERCIAL,LOS LAURELES,LOS LAURELES,22839.0,7767,1,,,,Fijo,31.8822811,-116.6111652,2024-11,2,1,812110,
10277647,02001812110020811000000000U7,THE PINK STUDIO,,0 a 5 personas,AVENIDA,ALVARO OBREGON,CALLE,SEPTIMA,CALLE,OCTAVA,AVENIDA,MOCTEZUMA,787.0,6-A,EDIFICIO ROJO,PISO 1,,,COLONIA,22860,EDIFICIO COMERCIAL Y DE SERVICIOS,EDIFICIO ROJO,EDIFICIO ROJO,22800.0,651,6,,,,Fijo,31.87106106,-116.6255551,2024-11,2,1,812110,
8345894,02001812110017421000000000S0,THE PLAYERS,,0 a 5 personas,BOULEVARD,GENERAL JUAN ZERTUCHE,CALLE,LAGO HOUSTON,CALLE,LAGO TUZ,BOULEVARD,GENERAL JUAN ZERTUCHE,932.0,,,,,,FRACCIONAMIENTO,VALLE DORADO,,,,22890.0,5968,42,,PLAYER.CORTE@GMAIL.COM,,Fijo,31.82907305,-116.5979697,2019-11,2,1,812110,
10562007,02001812110024241000000000S3,THE PLAYERS BARBER SHOP,,0 a 5 personas,CALZADA,CORTEZ,CALLE,JUAN MARIA SALVATIERRA,CALLE,EZEQUIEL CHAVEZ,AVENIDA,EUSEBIO FRANCISCO KINO,0.0,SN,,,,,COLONIA,LOS MAESTROS,,,,22840.0,789,38,,,,Fijo,31.86292669,-116.5880316,2024-11,2,1,812110,
8677438,02001812110018111000000000M6,THE PLAYERS BARBER SHOP,,0 a 5 personas,CALZADA,CORTEZ,CALLE,PROFESOR HECTOR A. MIGONI,CALLE,SEXTA,AVENIDA,EUSEBIO FRANCISCO KINO,2409.0,,,,4.0,,COLONIA,MANUEL MÃRQUEZ DE LEÃN,,,,22850.0,793,18,,,,Fijo,31.86388856,-116.5815429,2019-11,2,1,812110,
9787309,02001812110020741000000000U6,THUG BARBER,,0 a 5 personas,AVENIDA,CARRETERA TRANSPENINSULAR,AVENIDA,IGNACIO RAMIREZ,AVENIDA,MEXICALI,CALLE,MANEADERO,0.0,SN,,,,,PUEBLO,MANEADERO,,,,22790.0,6063,26,,,,Fijo,31.71875165,-116.5724379,2024-11,2,1,812110,
95632,02001811199000401000000000U5,THUNDER CAR AUDIO,,0 a 5 personas,AVENIDA,DIAMANTE,AVENIDA,MEXICO,AVENIDA,PIPILA,AVENIDA,16 DE SEPTIEMBRE,265.0,,,,0.0,,AMPLIACION,BUENAVENTURA,,,,22880.0,7860,26,6461136371.0,,,Fijo,31.85747539,-116.5935711,2014-12,2,1,811199,
8303987,02001812110016211000000000U6,TIARE NAILS,,0 a 5 personas,AVENIDA,PEDRO LOYOLA,CALLE,PASTOR RAMOS,CALLE,JOSE CERDA,AVENIDA,MIGUEL MENDOZA,205.0,,,,0.0,,FRACCIONAMIENTO,PUNTA BANDA,,,,22897.0,7979,8,,,,Fijo,31.82825339,-116.6048855,2019-11,2,1,812110,
8304779,02001813210008421000000000U8,TIEMPO DE COSECHA,MANUEL ONTES HEREDIA AR,0 a 5 personas,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,LOS POTRILLOS,,,,22785.0,1594,6,,,,Fijo,31.77292665,-116.5699605,2019-11,2,1,813210,
10638780,02001811410001681000000000U2,TIENDA DE REPARACION DE LINEA BLANCA,,0 a 5 personas,CALLE,EUCALIPTO,PRIVADA,NINGUNO,PRIVADA,NINGUNO,CALLE,EUCALIPTO,0.0,SN,,,,,COLONIA,VALLE DE LAS PALMAS,,,,22785.0,9621,10,,,,Fijo,31.78904114,-116.5776598,2024-11,2,1,811410,
9549475,02001813230001461000000000U9,TIERRA VIVA,,0 a 5 personas,AVENIDA,GENERAL MANUEL AVILA CAMACHO,CALLE,NOGAL,CALLE,TULE,CALLE,NINGUNO,0.0,SN,,,,,COLONIA,PRADERAS DEL CIPRES,,,,22785.0,9617,6,6462613799.0,,,Fijo,31.80901546,-116.5845234,2024-11,2,1,813230,
71296,02001812110010431000000000U6,TILIA MED SPA,,0 a 5 personas,AVENIDA,DIAMANTE,AVENIDA,ABASOLO,AVENIDA,NARCISO MENDOZA,BOULEVARD,ADOLFO RAMIREZ MENDEZ,391.0,,PLAZA DIAMANTE,PISO 1,15.0,,FRACCIONAMIENTO,BAHIA,CENTRO Y PLAZA COMERCIAL,PLAZA DIAMANTE,PLAZA DIAMANTE,22880.0,7856,20,,TILIAMEDSPA@GMAIL.COM,TILIAMEDSPA.COM,Fijo,31.85600703,-116.6038975,2010-07,2,1,812110,
